algo 1 results
 num,MAC,LAT,LON,ALT 
333,1c:b9:c4:16:e8:f8,32.10459109589769,35.210187491783216,701.5829198558706
334,1c:b9:c4:95:41:77,32.104164383673286,35.2108876496702,704.5435791796842
335,1c:b9:c4:96:e8:f7,32.104176317427466,35.21102625078787,700.3305528836255
336,1c:b9:c4:95:ed:37,32.104180210701166,35.210971616382466,697.8335736441353
337,1c:b9:c4:14:36:fc,32.10423235881814,35.2111784466841,704.2993113818352
338,1c:b9:c4:94:36:f7,32.10421174650141,35.211189336085184,697.9876832678715
339,ec:8c:a2:88:79:a7,32.10490479074945,35.211247446727874,697.4311692397619
340,1c:b9:c4:96:05:77,32.10490479074945,35.211247446727874,697.4311692397619
341,00:11:6b:11:7e:0c,32.10432992977521,35.210855127693506,705.0688581674469
342,1c:b9:c4:16:2b:ec,32.105083845149835,35.21105176968496,723.7793960780249
343,00:1a:dd:f5:e2:e4,32.10468231924794,35.2099254343313,710.2256059369854
344,00:1a:dd:f5:e2:e5,32.10477222514299,35.21012821479474,702.7538803082398
345,08:ed:b9:3d:8f:4b,32.1049280958924,35.21028241262848,722.9373547253995
346,1c:b9:c4:15:34:bc,32.1049280958924,35.21028241262848,722.9373547253995
347,70:5a:0f:57:04:17,32.10474846,35.21005988,687.0
348,1c:b9:c4:15:25:4c,32.10474846,35.21005988,687.0
349,90:6c:ac:9f:f1:c5,32.10432787109738,35.20944039333655,718.4184377798202
350,8c:0c:90:6f:36:58,32.104693402038414,35.20992463410953,706.1602376340919
351,a2:6c:ac:a0:60:55,32.104568792116325,35.20969930203204,704.3331469531614
352,70:5a:0f:57:42:43,32.10447804,35.20959776,687.0
353,b2:6c:ac:a0:18:29,32.103787136097495,35.20911580024808,687.9518351951255
354,90:8d:78:54:6b:4d,32.10460374739836,35.209807565289076,701.4256799553584
355,24:79:2a:ac:5b:d7,32.10444130085198,35.20944049214144,719.6999289639562
356,a2:6c:ac:9f:f1:c5,32.10435442695987,35.20935854287351,703.3204883399741
357,b2:6c:ac:9f:f1:c5,32.10439907437414,35.209501432834735,720.9522612107127
358,1c:b9:c4:96:cc:d7,32.10400629568038,35.20897410789561,716.4196812362657
359,1c:b9:c4:16:1d:7c,32.10380222483328,35.20943242378063,710.3086401521953
360,8c:0c:90:2f:ca:18,32.10386009727099,35.20889523702908,715.6639357440854
361,00:02:6f:8e:64:67,32.10344907131182,35.20923973447798,708.5804377769539
362,30:e1:71:0d:e0:63,32.10332981164602,35.209340644365334,694.0660889928503
363,24:79:2a:2c:3d:68,32.10339539914512,35.208784193538825,699.0853653836788
364,1c:b9:c4:16:12:e8,32.10358120061593,35.20879532777539,702.3207686528216
365,1c:b9:c4:92:90:b7,32.10307486333363,35.20912759493662,712.3984014019244
366,8c:0c:90:ad:75:e3,32.10316859783213,35.20879221167606,703.647382162125
367,1c:b9:c4:94:33:c7,32.10296085254736,35.20883419348608,714.3703447936505
368,7e:ff:30:08:7f:bd,32.10241537,35.208865,688.0
369,1c:b9:c4:96:f1:47,32.10215532094677,35.20926006509077,703.3361961164649
370,fc:3f:db:9c:36:3d,32.10206173176159,35.20947285980674,700.4320999806323
371,1c:b9:c4:16:04:7c,32.102271738464836,35.20927735809509,704.3875712040443
372,1c:b9:c4:95:3d:57,32.1020008074778,35.20968340420071,700.0010789254476
373,1c:b9:c4:15:43:ec,32.102298630301554,35.20922609710819,706.4003318459148
374,84:c9:b2:b7:c8:2d,32.10258120582479,35.20997250602207,698.0276205515277
375,10:0d:7f:7c:90:0a,32.1020859,35.20993739,692.0
376,d0:d4:12:68:5b:ca,32.1020859,35.20993739,692.0
377,14:ae:db:4f:50:75,32.10219394918968,35.21000358431366,700.9890867525717
378,e8:94:f6:d5:98:86,32.10225656,35.21001902,692.0
379,1c:b9:c4:95:3d:67,32.10263051540787,35.21002970756891,712.9572535195944
380,1c:b9:c4:95:1e:67,32.10263051540787,35.21002970756891,712.9572535195944
381,1c:b9:c4:96:ee:97,32.102828942569055,35.20990359456348,712.964955332782
382,1c:b9:c4:15:1c:bc,32.103388164157224,35.209780212663475,713.0579802632583
383,1c:b9:c4:14:2b:8c,32.103388164157224,35.209780212663475,713.0579802632583
384,3c:1e:04:05:5f:f5,32.10427768945722,35.21140688710281,701.7264123572375
385,1c:b9:c4:96:2b:e7,32.10500618141325,35.21121884301277,710.7756189683926
386,a0:8c:fd:8c:c5:b2,32.10497406,35.2111867,696.0
387,30:e1:71:0f:b2:6a,32.10497523,35.21118447,698.0
388,00:1a:dd:f5:df:c5,32.10488210412439,35.210373607684296,704.0554242419931
389,18:d6:c7:ad:25:1a,32.10494482726751,35.210446896260514,717.6172124232385
390,00:1a:dd:f5:df:c4,32.10494482726751,35.210446896260514,717.6172124232385
391,30:b5:c2:b8:40:36,32.10494482726751,35.210446896260514,717.6172124232385
392,58:70:c6:fb:96:30,32.10473133,35.21000489,687.0
393,9c:d2:1e:04:e6:2c,32.10473133,35.21000489,687.0
394,30:e1:71:0d:e0:67,32.10455252,35.2096924,689.0
395,1c:b9:c4:96:1d:77,32.10377001820289,35.20885655710274,710.364346402885
396,1c:b9:c4:94:2f:67,32.10293474085022,35.20878314332855,707.5299710413922
397,1c:b9:c4:14:2c:3c,32.103042931521195,35.20997832328184,695.8472710016919
398,1c:b9:c4:96:f1:57,32.103260452095796,35.20974024367279,703.9055825038959
399,1c:b9:c4:16:f1:5c,32.1033105561659,35.20975755219821,703.941478824367
400,24:79:2a:2c:5c:1c,32.103807998636846,35.21015332723746,707.2625708373013
401,24:79:2a:ac:5c:17,32.103986543611605,35.21044402294606,705.1048860032018
402,24:79:2a:ab:24:97,32.10406637837736,35.21063207786472,704.8039142370221
403,c8:be:19:07:77:b9,32.10413712623305,35.21082446017363,704.7212452331758
404,24:79:2a:2c:61:6c,32.10413712623305,35.210824460173626,704.7212452331758
405,1c:b9:c4:95:36:97,32.105028069933155,35.210961717985285,733.9581295039463
406,24:c9:a1:36:52:d8,32.10481856308317,35.210123150849206,726.1049342872047
407,90:6c:ac:a0:7b:55,32.10465583147739,35.209799109729424,721.9074685803262
408,90:6c:ac:a0:60:55,32.10465583147739,35.209799109729424,721.9074685803262
409,1c:b9:c4:94:2c:37,32.10273247579181,35.209859359412114,700.6765495004639
410,c0:bd:d1:d5:8c:55,32.10312597,35.20921578,696.5
411,e4:95:6e:40:87:1a,32.10300921,35.2096084,701.0
412,24:79:2a:2b:02:78,32.10381301,35.21016707,708.0
413,1c:b9:c4:15:ed:bc,32.1034255,35.20978696,702.0

